antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'dst_host_same_srv_rate', 'hot'})",frozenset({'service_http'}),0.011774985437297162,0.3324040941998835,0.01015228426395939,0.862190812720848,2.593803228555872,1.0,0.006238230895457808,4.844349777985458,0.6217872793621804,0.03039362232187344,0.7935739478300318,0.4463664039821539
"frozenset({'serror_rate', 'rerror_rate'})",frozenset({'count'}),0.019805275859199466,0.4992926687193143,0.01901472913372722,0.9600840336134455,1.922888305322129,1.0,0.00912610009526531,12.544036299453012,0.4896465783132576,0.03802313004409685,0.9202808429338166,0.49908368347338944
"frozenset({'count', 'serror_rate'})",frozenset({'diff_srv_rate'}),0.29595572938337356,0.3890322043771324,0.2939585587084963,0.9932517924926192,2.553135142328087,1.0,0.17882224890844045,90.53779021386426,0.864043235261753,0.7517556927005746,0.9889548883660861,0.8744333828773256
"frozenset({'count', 'diff_srv_rate'})",frozenset({'serror_rate'}),0.37342930847965383,0.3241657651660148,0.2939585587084963,0.7871866295264623,2.4283459702270562,1.0,0.17290556118977352,3.175713223892678,0.938756108492724,0.7282754355221112,0.6851101061404294,0.8470010929688531
"frozenset({'serror_rate', 'diff_srv_rate'})",frozenset({'count'}),0.3025713572439045,0.4992926687193143,0.2939585587084963,0.9715346534653465,1.9458219884488448,1.0,0.1428868982721622,17.59006624673016,0.6969578596415763,0.578766281641681,0.9431497308780238,0.7801423267326733
frozenset({'serror_rate'}),"frozenset({'count', 'diff_srv_rate'})",0.3241657651660148,0.37342930847965383,0.2939585587084963,0.9068155564112438,2.4283459702270567,1.0,0.17290556118977352,6.723983825943552,0.8703274172130722,0.7282754355221112,0.8512786428572836,0.8470010929688531
frozenset({'diff_srv_rate'}),"frozenset({'count', 'serror_rate'})",0.3890322043771324,0.29595572938337356,0.2939585587084963,0.7556149732620321,2.5531351423280864,1.0,0.17882224890844045,2.8808813699192375,0.9956739024696349,0.7517556927005746,0.652884006109549,0.8744333828773256
"frozenset({'count', 'serror_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.29595572938337356,0.488100191395523,0.2868020304568528,0.9690707155911712,1.9853930251912206,1.0,0.14234598230022658,16.55065153910753,0.7049576430449237,0.5767718182578864,0.9395794179076816,0.7783295782371507
"frozenset({'count', 'dst_host_diff_srv_rate'})",frozenset({'serror_rate'}),0.3638595323292003,0.3241657651660148,0.2868020304568528,0.7882218410520297,2.4315394336855967,1.0,0.1688512267464093,3.191236708219871,0.9254841274324366,0.7148190397179301,0.6866418597453969,0.8364803211164398
"frozenset({'serror_rate', 'dst_host_diff_srv_rate'})",frozenset({'count'}),0.2991179162852625,0.4992926687193143,0.2868020304568528,0.95882598414244,1.9203686419066168,1.0,0.13745464777302363,12.160760150597518,0.6838049639494289,0.5605888093689005,0.9177682983944992,0.7666213254045533
frozenset({'serror_rate'}),"frozenset({'count', 'dst_host_diff_srv_rate'})",0.3241657651660148,0.3638595323292003,0.2868020304568528,0.8847388011808498,2.4315394336855967,1.0,0.1688512267464093,5.519120694457912,0.8711276749562594,0.7148190397179301,0.8188117174164787,0.8364803211164398
"frozenset({'count', 'serror_rate'})",frozenset({'class'}),0.29595572938337356,0.4885994840642423,0.29400016643088955,0.9933923801490229,2.0331425074088068,1.0,0.14939634974831673,77.39557169895785,0.7217593879136615,0.5993214588634435,0.9870793641283552,0.7975562769347686
"frozenset({'count', 'class'})",frozenset({'serror_rate'}),0.38753432637097446,0.3241657651660148,0.29400016643088955,0.7586429031565385,2.3402930990199264,1.0,0.1683748049947465,2.8001423768877833,0.9350778644519375,0.7038549656340272,0.6428753022510771,0.832793406397933
"frozenset({'serror_rate', 'class'})",frozenset({'count'}),0.3081051843222102,0.4992926687193143,0.29400016643088955,0.9542201215395003,1.9111438667566958,1.0,0.14016550670439698,10.937279611013201,0.6890543814982801,0.5726558067914742,0.908569586262286,0.7715267274364168
frozenset({'serror_rate'}),"frozenset({'count', 'class'})",0.3241657651660148,0.38753432637097446,0.29400016643088955,0.9069439096393274,2.3402930990199264,1.0,0.1683748049947465,6.581682845853426,0.8474017216482498,0.7038549656340272,0.8480631742032334,0.832793406397933
"frozenset({'count', 'service_private'})",frozenset({'serror_rate'}),0.14554381293168012,0.3241657651660148,0.11363068985603728,0.7807318467695826,2.4084339886099535,1.0,0.06645036837185987,3.0822270579521254,0.6844030727153089,0.3191166160317831,0.6755592689318567,0.5656322563330649
"frozenset({'serror_rate', 'service_private'})",frozenset({'count'}),0.11716734625946576,0.4992926687193143,0.11363068985603728,0.9698153409090908,1.9423784919507574,1.0,0.05512989285538865,16.588139351604788,0.5495574717568963,0.2259826230864708,0.9397159633878253,0.598699337121212
"frozenset({'count', 'rerror_rate'})",frozenset({'diff_srv_rate'}),0.0803861196638096,0.3890322043771324,0.07963718066073062,0.9906832298136646,2.5465327000365368,1.0,0.04836439132659483,65.57721006352139,0.6603958449695612,0.2043125533731853,0.9847507998734416,0.5976945560833029
"frozenset({'rerror_rate', 'diff_srv_rate'})",frozenset({'count'}),0.08371473745527169,0.4992926687193143,0.07963718066073062,0.9512922465208747,1.9052798210735586,1.0,0.03783902598555128,10.279828066701421,0.5185532620699334,0.1582079682592164,0.9027221084329985,0.5553961232604374
"frozenset({'count', 'rerror_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.0803861196638096,0.488100191395523,0.07884663393525838,0.980848861283644,2.009523615385824,1.0,0.0396101535418095,26.72947108713124,0.5462832074557659,0.1610299116247451,0.9625881111997967,0.5711933335486501
"frozenset({'rerror_rate', 'dst_host_diff_srv_rate'})",frozenset({'count'}),0.10593326121328119,0.4992926687193143,0.07884663393525838,0.744304791830322,1.4907184472374966,1.0,0.025954933237938994,1.958219455361944,0.3681856179898899,0.1497905303928543,0.4893320065522653,0.4511107292484944
"frozenset({'count', 'rerror_rate'})",frozenset({'class'}),0.0803861196638096,0.4885994840642423,0.07963718066073062,0.9906832298136646,2.027597781260463,1.0,0.04036056406706681,54.890322043771555,0.5511068800707123,0.1627412634980019,0.981781852196047,0.5768369738440715
"frozenset({'rerror_rate', 'class'})",frozenset({'count'}),0.10768078555379879,0.4992926687193143,0.07963718066073062,0.7395672333848531,1.4812299072642965,1.0,0.02587295387178224,1.9225972898433443,0.36409095732753866,0.1510178317816001,0.47987027481897615,0.44953361669242653
"frozenset({'dst_host_same_srv_rate', 'diff_srv_rate'})",frozenset({'count'}),0.012274278106016476,0.4992926687193143,0.01189980860447699,0.9694915254237289,1.9417299435028248,1.0,0.005771351532320973,16.412073636422495,0.49102226809796623,0.02381547172953618,0.9390692473021356,0.4966624293785311
"frozenset({'count', 'dst_host_diff_srv_rate'})",frozenset({'diff_srv_rate'}),0.3638595323292003,0.3890322043771324,0.35279187817258884,0.9695826186392223,2.492293973943858,1.0,0.21123880222692756,20.08614049895476,0.9412437252590304,0.8817595673876872,0.9502144277019252,0.9382137692126593
"frozenset({'count', 'diff_srv_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.37342930847965383,0.488100191395523,0.35279187817258884,0.9447353760445683,1.9355357623267542,1.0,0.170520961230972,9.262703189970125,0.771416843483603,0.6934652817534964,0.8920401550723525,0.8337605786539438
"frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",frozenset({'count'}),0.36573187983689776,0.4992926687193143,0.35279187817258884,0.9646188850967007,1.9319708570345087,1.0,0.17018463185309257,14.151824572209689,0.7605519388834421,0.6887336528308018,0.9293377334563823,0.8356011092150171
frozenset({'count'}),"frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.4992926687193143,0.36573187983689776,0.35279187817258884,0.7065833333333333,1.9319708570345089,1.0,0.17018463185309257,2.161663573404495,0.9634247761624721,0.6887336528308018,0.5373933241493921,0.8356011092150171
frozenset({'dst_host_diff_srv_rate'}),"frozenset({'count', 'diff_srv_rate'})",0.488100191395523,0.37342930847965383,0.35279187817258884,0.7227857812633194,1.935535762326754,1.0,0.170520961230972,2.260240092935172,0.9442222422189365,0.6934652817534964,0.5575691258969797,0.8337605786539438
frozenset({'diff_srv_rate'}),"frozenset({'count', 'dst_host_diff_srv_rate'})",0.3890322043771324,0.3638595323292003,0.35279187817258884,0.9068449197860963,2.4922939739438577,1.0,0.21123880222692756,6.828832804502845,0.9800241974588202,0.8817595673876872,0.853562090531692,0.9382137692126593
"frozenset({'count', 'diff_srv_rate'})",frozenset({'class'}),0.37342930847965383,0.4885994840642423,0.3601564450361987,0.9644568245125348,1.9739210866332506,1.0,0.17769907757857306,14.388149311985647,0.7874516657769642,0.7176256010611839,0.930498358175434,0.8507884054436983
"frozenset({'count', 'class'})",frozenset({'diff_srv_rate'}),0.38753432637097446,0.3890322043771324,0.3601564450361987,0.9293536611552501,2.3888861916797093,1.0,0.20939311177629144,8.64825843226654,0.9492693243691234,0.8649080735411669,0.8843697829069246,0.9275645311123843
"frozenset({'diff_srv_rate', 'class'})",frozenset({'count'}),0.3754264791545311,0.4992926687193143,0.3601564450361987,0.9593261664634821,1.921370423731944,1.0,0.17270875635123684,12.310305858707403,0.7677849552349225,0.6999272256812484,0.9187672498573483,0.8403297498984077
frozenset({'count'}),"frozenset({'diff_srv_rate', 'class'})",0.4992926687193143,0.3754264791545311,0.3601564450361987,0.7213333333333333,1.921370423731944,1.0,0.17270875635123684,2.2412925389191463,0.9577214528030099,0.6999272256812484,0.5538288810427907,0.8403297498984077
frozenset({'diff_srv_rate'}),"frozenset({'count', 'class'})",0.3890322043771324,0.38753432637097446,0.3601564450361987,0.9257754010695187,2.3888861916797093,1.0,0.20939311177629144,8.251518801774335,0.9515965986593226,0.8649080735411669,0.8788101894908161,0.9275645311123843
frozenset({'class'}),"frozenset({'count', 'diff_srv_rate'})",0.4885994840642423,0.37342930847965383,0.3601564450361987,0.7371199863748616,1.9739210866332506,1.0,0.17769907757857306,2.383485465022166,0.9647900606081933,0.7176256010611839,0.580446361148378,0.8507884054436983
"frozenset({'count', 'service_private'})",frozenset({'diff_srv_rate'}),0.14554381293168012,0.3890322043771324,0.14034284763252058,0.9642652944539737,2.478625891647787,1.0,0.08372161725425609,17.097322792710322,0.6981641200527898,0.3559894459102902,0.9415113107400438,0.662506978777789
"frozenset({'service_private', 'diff_srv_rate'})",frozenset({'count'}),0.14670882915869185,0.4992926687193143,0.14034284763252058,0.9566080544526375,1.9159264983928908,1.0,0.06709220479719137,11.53917679801109,0.560253434683151,0.27754463918374056,0.9133387053942738,0.6188456938929854
frozenset({'service_private'}),"frozenset({'count', 'diff_srv_rate'})",0.17770658234168263,0.37342930847965383,0.14034284763252058,0.7897447904472019,2.114844155276663,1.0,0.07398200147638338,2.9800483557721567,0.6410752024595517,0.3416388129241365,0.6644349753375424,0.5827832587333502
"frozenset({'service_ecr_i', 'dst_host_same_srv_rate'})",frozenset({'count'}),0.015270034118332363,0.4992926687193143,0.012856786219522343,0.8419618528610354,1.6863092643051771,1.0,0.005232570133145196,3.168268803103649,0.4133000724863304,0.02562614032177807,0.6843702153616524,0.43385592643051774
"frozenset({'count', 'service_http'})",frozenset({'dst_host_same_srv_rate'}),0.05542148622784389,0.49887659149538155,0.047682449862694515,0.8603603603603603,1.7245955713845622,1.0,0.020033967717739524,3.588690215742751,0.44480570247518375,0.09411957950065702,0.7213468034623797,0.4779700050342252
"frozenset({'count', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.3638595323292003,0.4885994840642423,0.36161271531996336,0.9938250428816465,2.0340280235559476,1.0,0.1838311355520596,82.81847244181681,0.7991390499548758,0.7367127235737898,0.9879253991227313,0.8669627641386006
"frozenset({'count', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.38753432637097446,0.488100191395523,0.36161271531996336,0.9331114451363538,1.9117211211667484,1.0,0.17245713644595564,7.653025388992125,0.7786740906384916,0.7034968431277318,0.8693327214831444,0.8369845010184369
"frozenset({'dst_host_diff_srv_rate', 'class'})",frozenset({'count'}),0.40500956977615044,0.4992926687193143,0.36161271531996336,0.8928498048078899,1.788229350729402,1.0,0.15939440636956786,4.672948382249468,0.7408314364268799,0.6663344322625163,0.78600234408782,0.8085499024039449
frozenset({'count'}),"frozenset({'dst_host_diff_srv_rate', 'class'})",0.4992926687193143,0.40500956977615044,0.36161271531996336,0.72425,1.788229350729402,1.0,0.15939440636956786,2.157716882044785,0.8803298604706983,0.6663344322625163,0.5365471678321677,0.8085499024039449
frozenset({'dst_host_diff_srv_rate'}),"frozenset({'count', 'class'})",0.488100191395523,0.38753432637097446,0.36161271531996336,0.7408575569005199,1.9117211211667484,1.0,0.17245713644595564,2.363432505704637,0.9316494037388112,0.7034968431277318,0.5768865844121669,0.8369845010184369
frozenset({'class'}),"frozenset({'count', 'dst_host_diff_srv_rate'})",0.4885994840642423,0.3638595323292003,0.36161271531996336,0.7401004853955547,2.0340280235559476,1.0,0.1838311355520596,2.447640075969266,0.9940636998421687,0.7367127235737898,0.591443198770146,0.8669627641386006
"frozenset({'count', 'service_private'})",frozenset({'dst_host_diff_srv_rate'}),0.14554381293168012,0.488100191395523,0.1422568028626113,0.9774156660949114,2.0024898234528257,1.0,0.07121683991422403,22.66614595567671,0.5858950868408432,0.2895004233700254,0.9558813394233194,0.6344328351785613
"frozenset({'service_private', 'dst_host_diff_srv_rate'})",frozenset({'count'}),0.1682616293584089,0.4992926687193143,0.1422568028626113,0.8454500494559842,1.6932955407187604,1.0,0.058245004897191185,3.23977671631855,0.49226493913818564,0.27081188118811883,0.6913367532512152,0.5651833580613255
frozenset({'service_private'}),"frozenset({'count', 'dst_host_diff_srv_rate'})",0.17770658234168263,0.3638595323292003,0.1422568028626113,0.8005151018496839,2.2000663187942027,1.0,0.07759656891994614,3.1889154195093723,0.6633498889302404,0.3562571636969886,0.6864137587713587,0.5957406841438242
"frozenset({'count', 'service_ecr_i'})",frozenset({'class'}),0.021802446534076723,0.4885994840642423,0.021760838811683447,0.9980916030534351,2.0427602476186886,1.0,0.011108174683795333,267.9738703503405,0.5218437620214498,0.044533378746594,0.9962682928798517,0.5213143870670395
"frozenset({'service_ecr_i', 'class'})",frozenset({'count'}),0.02392444037613381,0.4992926687193143,0.021760838811683447,0.9095652173913044,1.821707536231884,1.0,0.009815541128667482,5.536667605507582,0.4621204384330434,0.04339528708927978,0.8193859427274895,0.47657427536231883
frozenset({'service_ecr_i'}),"frozenset({'count', 'class'})",0.02546392610468503,0.38753432637097446,0.021760838811683447,0.8545751633986928,2.205159918093642,1.0,0.011892693361944063,4.211561710797342,0.5607982754851423,0.05562054663405296,0.7625583883915885,0.4553635963010213
"frozenset({'count', 'service_private'})",frozenset({'class'}),0.14554381293168012,0.4885994840642423,0.14554381293168012,1.0,2.0466660989525676,1.0,0.07443118102451861,inf,0.5985099337748344,0.297879587839564,1.0,0.648939793919782
"frozenset({'service_private', 'class'})",frozenset({'count'}),0.17275526337688274,0.4992926687193143,0.14554381293168012,0.842485549132948,1.6873581406551061,1.0,0.059288376444928306,3.178802506846189,0.4924269312442553,0.276434329065908,0.6854161282916131,0.566992774566474
frozenset({'service_private'}),"frozenset({'count', 'class'})",0.17770658234168263,0.38753432637097446,0.14554381293168012,0.8190119409974245,2.1133919894709146,1.0,0.07667641225220803,3.3840115033241496,0.6406800806827919,0.346782988004362,0.7044927302943003,0.597287804297295
"frozenset({'serror_rate', 'rerror_rate'})",frozenset({'diff_srv_rate'}),0.019805275859199466,0.3890322043771324,0.01968045269201964,0.9936974789915968,2.5542807711319826,1.0,0.011975562566218068,96.94022357216372,0.6207953847702948,0.0505720089810756,0.9896843646202694,0.5221428571428572
"frozenset({'serror_rate', 'rerror_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.019805275859199466,0.488100191395523,0.019389198635266707,0.9789915966386556,2.0057185264353805,1.0,0.009722239697750316,24.366430889573323,0.5115570847514691,0.03968997530022996,0.9589599312048646,0.5093577026753077
"frozenset({'serror_rate', 'rerror_rate'})",frozenset({'class'}),0.019805275859199466,0.4885994840642423,0.019805275859199466,1.0,2.0466660989525676,1.0,0.010128428292644613,inf,0.5217335936836743,0.04053478668142722,1.0,0.5202673933407136
"frozenset({'serror_rate', 'dst_host_diff_srv_rate'})",frozenset({'diff_srv_rate'}),0.2991179162852625,0.3890322043771324,0.29304318881584424,0.9796911948810685,2.5182778799755723,1.0,0.17667668647469403,30.08388686803312,0.8602063725323479,0.741680707666386,0.966759614394688,0.8664766134833151
